order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned
ORD-01810,2023-10-23 19:08:58.469234616,West,Online,Electronics,Returning,43.0,225.13,2,0.7,450.25,124.23,198.81,5.0,4.0,0
ORD-01915,2023-12-01 03:24:34.937468736,South,Mobile App,Food & Beverage,New,45.0,43.66,2,3.2,87.32,31.59,21.4,6.0,4.0,0
ORD-02094,2024-02-04 12:14:02.821410708,North,Online,ELECTRONICS,Returning,58.0,231.09,3,8.6,693.28,129.0,246.91,4.0,5.0,0
ORD-01912,2023-11-30 01:06:59.609804904,East,Mobile App,Home & Garden,New,18.0,65.49,6,,392.94,43.2,78.65,3.0,4.0,1
ORD-01977,2023-12-23 18:48:05.042521260,North,Online,Electronics,VIP,21.0,181.6,2,11.1,363.19,103.36,116.08,3.0,4.0,0
ORD-01663,2023-08-31 02:47:07.413706852,North,Mobile App,Books,Returning,18.0,22.3,3,11.0,66.9,13.36,19.42,3.0,4.0,0
ORD-02317,2024-04-25 22:41:28.844422208,East,Online,Food & Beverage,Returning,18.0,29.73,3,7.3,89.18,18.89,26.0,5.0,5.0,0
ORD-01204,2023-03-16 11:56:02.281140570,East,Mobile App,Electronics,New,24.0,221.49,2,19.4,442.97,153.83,49.44,,5.0,1
ORD-02818,2024-10-25 21:38:48.564282144,East,Mobile App,Food & Beverage,VIP,44.0,38.68,2,29.7,77.37,26.16,2.04,,5.0,0
ORD-01779,2023-10-12 11:27:13.416708356,East,Online,Electronics,New,48.0,219.48,1,1.5,219.48,123.99,92.15,5.0,4.0,0
ORD-02153,2024-02-26 01:19:57.598799400,East,In-Store,Sports,VIP,38.0,23.5,1,16.3,23.5,14.57,5.09,2.0,5.0,0
ORD-02327,2024-04-29 14:20:06.603301648,East,In-Store,Electronics,Returning,56.0,151.6,4,18.1,606.39,100.94,92.99,0.0,4.0,0
ORD-02450,2024-06-13 12:21:15.037518760,South,In-Store,Clothing,Returning,18.0,65.25,2,9.3,130.5,44.69,28.93,0.0,,0
ORD-02113,2024-02-11 10:45:26.563281640,South,Online,Sports,New,36.0,5.0,2,15.1,10.0,3.78,0.94,2.0,3.0,0
ORD-02749,2024-09-30 16:54:16.028014008,North,Mobile App,Sports,Returning,48.0,19.68,2,3.4,39.36,14.13,9.75,3.0,3.0,0
ORD-02739,2024-09-27 01:15:38.269134568,South,In-Store,Home & Garden,New,50.0,58.59,2,15.6,117.17,43.76,11.32,0.0,3.0,1
ORD-01666,2023-09-01 05:04:42.741370684,North,Online,Electronics,New,18.0,115.33,1,5.7,115.33,73.59,35.19,4.0,4.0,0
ORD-02376,2024-05-17 11:47:23.621810904,South,Mobile App,Home & Garden,Returning,31.0,40.45,3,5.3,121.36,31.38,20.78,2.0,3.0,0
ORD-01728,2023-09-23 20:28:12.846423212,North,Online,Sports,VIP,70.0,14.08,2,14.2,28.15,9.73,4.68,3.0,3.0,0
ORD-01838,2023-11-03 00:33:08.194097048,East,Mobile App,Electronics,New,55.0,5.0,1,16.9,5.0,3.74,0.41,2.0,4.0,0
ORD-02543,2024-07-17 11:26:30.195097552,North,Online,Books,VIP,57.0,29.72,2,14.2,59.44,23.04,4.91,0.0,4.0,0
ORD-01141,2023-02-21 11:46:40.400200100,North,In-Store,Electronics,Returning,41.0,192.14,1,11.1,192.14,148.95,21.94,2.0,5.0,0
ORD-01571,2023-07-28 12:27:44.032016008,East,Phone,Sports,New,54.0,41.34,5,11.2,206.72,25.13,57.96,4.0,4.0,0
ORD-02932,2024-12-06 12:47:11.015507752,East,In-Store,Electronics,Returning,41.0,204.49,2,4.9,408.98,136.43,116.01,1.0,4.0,0
ORD-02866,2024-11-12 10:20:13.806903456,North,In-Store,Sports,New,18.0,32.4,3,,97.21,19.64,26.31,0.0,3.0,0
ORD-01945,2023-12-12 02:20:28.214107056,North,Online,Food & Beverage,Returning,44.0,25.18,1,15.5,25.18,15.9,5.37,3.0,5.0,0
ORD-02297,2024-04-18 15:24:13.326663336,North,Online,Home & Garden,Returning,46.0,73.92,4,11.5,295.66,48.61,67.23,2.0,4.0,0
ORD-01540,2023-07-17 04:45:58.979489746,West,Mobile App,Electronics,New,64.0,269.69,1,0.6,269.69,185.15,82.97,3.0,2.0,0
ORD-01358,2023-05-11 17:38:55.767883942,West,In-Store,Home & Garden,VIP,28.0,94.16,2,12.3,188.32,64.49,36.23,0.0,5.0,0
ORD-02167,2024-03-02 04:02:02.461230616,South,Online,Electronics,Returning,45.0,169.71,7,1.7,1187.95,108.61,407.95,1.0,4.0,0
ORD-01895,2023-11-23 20:07:19.419709856,North,Mobile App,Electronics,VIP,40.0,111.65,1,14.4,111.65,66.4,29.17,5.0,4.0,0
ORD-02396,2024-05-24 19:04:39.139569784,South,Mobile App,Electronics,New,45.0,155.59,1,4.8,155.59,107.39,40.79,2.0,4.0,0
ORD-02098,2024-02-05 23:17:29.924962480,East,Online,Clothing,New,18.0,29.25,1,9.3,29.25,19.63,6.91,3.0,3.0,0
ORD-02930,2024-12-05 19:15:27.463731864,East,Phone,Electronics,VIP,51.0,5.0,1,,5.0,3.03,1.27,7.0,3.0,0
ORD-02774,2024-10-09 20:00:50.425212608,East,Mobile App,Electronics,New,20.0,113.38,7,8.3,793.69,80.39,164.98,1.0,5.0,1
ORD-02488,2024-06-27 09:24:02.521260632,South,Online,Home & Garden,Returning,32.0,68.99,1,4.2,68.99,41.53,24.59,3.0,4.0,0
ORD-01983,2023-12-25 23:23:15.697848924,North,Mobile App,Books,VIP,30.0,9.55,2,21.9,19.1,7.29,0.35,4.0,4.0,1
ORD-01885,2023-11-20 04:28:41.660830416,North,Phone,Books,VIP,56.0,34.97,2,14.3,69.95,22.29,15.37,4.0,2.0,0
ORD-01470,2023-06-21 15:15:34.667333668,North,Online,Food & Beverage,Returning,28.0,5.0,7,3.6,35.0,3.42,9.81,1.0,3.0,0
ORD-01179,2023-03-07 08:49:27.883941971,North,In-Store,Clothing,New,23.0,5.0,3,10.1,15.0,2.85,4.95,0.0,4.0,0
ORD-02152,2024-02-25 16:34:05.822911456,East,Mobile App,Food & Beverage,VIP,64.0,12.33,2,19.1,24.66,8.71,2.53,2.0,1.0,0
ORD-01450,2023-06-14 07:58:19.149574788,East,Online,Clothing,VIP,35.0,38.39,7,11.2,268.7,23.46,74.28,2.0,4.0,0
ORD-02799,2024-10-18 23:07:24.822411208,North,In-Store,Electronics,New,40.0,65.68,4,4.7,262.73,41.17,85.73,0.0,3.0,0
ORD-02090,2024-02-03 01:10:35.717858932,West,In-Store,Electronics,New,43.0,15.38,2,10.9,30.76,10.08,7.23,2.0,4.0,0
ORD-01341,2023-05-05 12:39:15.577788894,South,Online,Electronics,Returning,33.0,66.45,4,8.3,265.78,41.48,77.82,,5.0,0
ORD-02993,2024-12-28 19:24:49.344672336,North,Online,Home & Garden,New,56.0,100.96,3,2.2,302.89,64.18,103.58,5.0,4.0,0
ORD-02922,2024-12-02 21:08:33.256628312,East,Mobile App,Electronics,New,32.0,193.68,3,18.1,581.05,115.83,128.18,3.0,4.0,0
ORD-02633,2024-08-19 08:14:10.025012504,East,Online,Electronics,VIP,36.0,187.97,1,10.3,187.97,140.03,28.56,0.0,4.0,0
ORD-01438,2023-06-09 22:47:57.838919460,East,In-Store,Food & Beverage,New,36.0,5.0,6,7.7,30.0,3.78,4.99,0.0,4.0,0
ORD-01857,2023-11-09 23:04:31.935967984,South,Online,Food & Beverage,New,18.0,20.16,3,16.9,60.49,13.62,9.44,2.0,4.0,0
ORD-01788,2023-10-15 18:19:59.399699852,South,Phone,Home & Garden,VIP,18.0,48.31,7,20.0,338.17,32.72,41.47,6.0,4.0,0
ORD-01649,2023-08-26 00:05:02.551275640,South,In-Store, Electronics,VIP,18.0,213.69,3,24.7,641.08,155.99,14.87,0.0,4.0,0
ORD-01071,2023-01-26 22:16:16.088044022,North,In-Store,Sports,New,29.0,93.23,3,19.8,279.7,65.89,26.69,0.0,1.0,0
ORD-01241,2023-03-30 00:12:57.988994497,West,Online,Clothing,New,18.0,40.56,2,19.6,81.13,24.75,15.7,2.0,4.0,1
ORD-01755,2023-10-03 17:06:30.795397700,East,Online,Books,Returning,40.0,17.78,1,17.0,17.78,11.38,3.38,4.0,5.0,0
ORD-01325,2023-04-29 16:25:27.163581792,East,Phone,Food & Beverage,New,48.0,42.47,2,14.6,84.93,23.54,25.46,,2.0,0
ORD-02902,2024-11-25 13:51:17.738869432,East,Phone,Electronics,New,30.0,88.12,1,8.9,88.12,56.73,23.57,6.0,2.0,0
ORD-02049,2024-01-19 01:50:12.906453228,North,Online,Home & Garden,Returning,24.0,69.43,1,11.5,69.43,51.85,9.58,4.0,3.0,0
ORD-02594,2024-08-05 02:25:30.765382696,East,In-Store,Clothing,New,18.0,78.26,2,16.6,156.52,60.1,10.33,0.0,4.0,1
ORD-01299,2023-04-20 04:33:00.990495248,North,Online,Home & Garden,New,63.0,67.05,2,2.6,134.09,38.2,54.15,3.0,4.0,0
ORD-01200,2023-03-15 00:52:35.177588795,East,Phone,Books,Returning,61.0,21.51,2,11.6,43.02,12.0,14.02,5.0,2.0,0
ORD-01578,2023-07-31 01:48:46.463231616,South,Online,Food & Beverage,Returning,36.0,27.24,4,17.3,108.98,15.51,28.07,2.0,4.0,0
ORD-02478,2024-06-23 17:45:24.762381192,East,In-Store, Sports,VIP,47.0,43.42,2,25.8,86.83,33.39,-2.36,1.0,,0
ORD-02126,2024-02-16 04:41:39.649824912,North,Mobile App,Home & Garden,New,46.0,72.08,1,15.5,72.08,49.88,11.04,5.0,4.0,0
ORD-01278,2023-04-12 12:29:53.696848424,East,In-Store,Electronics,VIP,56.0,96.97,9,26.3,872.71,74.73,-29.73,0.0,3.0,0
ORD-01259,2023-04-05 13:58:29.954977489,North,In-Store,Clothing,New,53.0,78.65,1,15.5,78.65,54.83,11.63,0.0,4.0,0
ORD-01507,2023-07-05 03:32:30.375187594,West,In-Store,Electronics,VIP,54.0,15.61,4,12.0,62.46,11.9,7.38,1.0,4.0,0
ORD-02244,2024-03-30 06:53:29.204602304,East,Mobile App,Sports,New,30.0,55.36,1,7.4,55.36,40.25,11.0,5.0,5.0,1
ORD-01623,2023-08-16 12:12:36.378189096,South,Phone,Sports,Returning,,15.35,5,2.3,76.77,9.01,29.97,6.0,5.0,0
ORD-01586,2023-08-02 23:55:40.670335168,North,Online,Clothing,Returning,29.0,29.17,1,18.1,29.17,19.16,4.74,6.0,4.0,0
ORD-02124,2024-02-15 11:09:56.098049024,East,Mobile App,Food & Beverage,Returning,25.0,21.08,2,0.5,42.16,13.19,15.57,4.0,3.0,0
ORD-01943,2023-12-11 08:48:44.662331168,West,Mobile App,Clothing,New,48.0,29.27,5,16.7,146.37,18.79,27.95,5.0,4.0,0
ORD-01116,2023-02-12 08:40:06.003001501,West,In-Store,Food & Beverage,Returning,45.0,30.9,2,15.2,61.79,23.52,5.38,0.0,4.0,0
ORD-02676,2024-09-04 01:06:16.388194096,North,Online,Home & Garden,Returning,18.0,67.99,1,4.5,67.99,54.23,10.69,2.0,4.0,0
ORD-02810,2024-10-22 23:31:54.357178592,East,Mobile App,Electronics,New,40.0,5.0,1,6.9,5.0,3.71,0.95,1.0,5.0,0
ORD-01004,2023-01-02 11:03:27.103551775,North,Online,Electronics,New,46.0,55.16,4,10.5,220.63,40.68,34.8,1.0,2.0,1
ORD-01672,2023-09-03 09:39:53.396698348,North,Mobile App,Sports,New,55.0,95.48,2,4.0,190.95,54.85,73.53,4.0,4.0,0
ORD-01046,2023-01-17 19:09:41.690845422,South,Online,Clothing,New,28.0,15.76,1,10.6,15.76,12.2,1.88,2.0,3.0,0
ORD-02189,2024-03-10 04:51:01.530765384,East,Mobile App,Clothing,Returning,59.0,25.64,2,17.6,51.29,16.36,9.53,0.0,3.0,0
ORD-02954,2024-12-14 13:36:10.085042520,West,Online,Electronics,VIP,18.0,209.74,5,11.6,1048.68,136.16,246.11,6.0,5.0,0
ORD-01933,2023-12-07 17:10:06.903451728,South,In-Store,Clothing,New,39.0,77.16,5,11.0,385.8,49.93,93.89,0.0,2.0,0
ORD-02266,2024-04-07 07:42:28.274137072,South,In-Store,Clothing,New,39.0,74.41,10,4.0,744.13,48.22,232.17,0.0,4.0,0
ORD-02736,2024-09-25 22:58:02.941470736,South,Mobile App, Home & Garden,VIP,42.0,62.07,4,19.5,248.27,35.38,58.41,1.0,4.0,0
ORD-02464,2024-06-18 15:03:19.899949976,West,Online,Clothing,Returning,30.0,109.97,1,12.2,109.97,68.63,27.96,5.0,4.0,0
ORD-02614,2024-08-12 09:42:46.283141568,South,Online,Clothing,New,60.0,38.13,3,9.0,114.4,24.23,31.37,3.0,5.0,0
ORD-01768,2023-10-08 11:02:43.881940972,South,In-Store,Sports,VIP,47.0,91.17,1,16.5,91.17,62.93,13.22,2.0,5.0,0
ORD-01716,2023-09-19 11:17:51.535767884,West,In-Store,Home & Garden,New,25.0,110.17,1,9.5,110.17,69.2,30.53,0.0,4.0,0
ORD-02085,2024-02-01 05:21:16.838419212,South,Mobile App,Home & Garden,New,32.0,76.0,1,14.7,76.0,48.67,16.15,3.0,2.0,0
ORD-02228,2024-03-24 10:39:40.790395200,West,Online,Electronics,VIP,34.0,220.87,2,13.9,441.74,127.98,124.57,4.0,5.0,0
ORD-01194,2023-03-12 20:17:24.522261131,South,Online,Home & Garden,Returning,50.0,99.9,3,12.3,299.71,62.79,74.56,2.0,5.0,0
ORD-02592,2024-08-04 08:53:47.213606808,North,In-Store,Electronics,Returning,53.0,5.0,4,5.9,20.0,3.66,4.19,0.0,2.0,0
ORD-01797,2023-10-19 01:12:45.382691348,East,In-Store,Books,New,23.0,6.74,1,17.9,6.74,3.76,1.78,0.0,1.0,0
ORD-02766,2024-10-06 21:53:56.218109056,East,In-Store,Clothing,New,52.0,45.86,9,16.3,412.73,29.49,80.24,0.0,4.0,0
ORD-01350,2023-05-08 19:32:01.560780390,South,In-Store,Books,New,38.0,12.0,2,0.5,24.01,6.88,10.15,0.0,3.0,0
ORD-02227,2024-03-24 01:53:49.014507256,North,Online,Books,New,37.0,5.0,1,7.7,5.0,3.27,1.35,3.0,,0
ORD-02793,2024-10-16 18:32:14.167083544,East,Mobile App,Food & Beverage,Returning,18.0,56.64,9,11.9,509.76,33.42,148.36,4.0,5.0,1
ORD-02798,2024-10-18 14:21:33.046523264,North,Online,Food & Beverage,New,34.0,5.0,1,18.1,5.0,3.07,1.02,5.0,3.0,0
ORD-02909,2024-11-28 03:12:20.170085040,North,Online,Electronics,Returning,42.0,171.32,8,13.2,1370.59,94.64,432.2,2.0,4.0,1
ORD-02252,2024-04-02 05:00:23.411705856,North,In-Store,Sports,New,65.0,80.66,5,0.7,403.28,51.51,143.06,0.0,4.0,0
ORD-01479,2023-06-24 22:08:20.650325162,South,Mobile App,Home & Garden,New,28.0,65.31,7,4.4,457.15,50.05,86.72,2.0,4.0,0
ORD-01328,2023-04-30 18:43:02.491245624,South,In-Store,Electronics,Returning,85.0,5.0,1,9.4,5.0,3.63,0.9,0.0,4.0,0
ORD-01412,2023-05-31 10:55:31.665832916,West,In-Store,Sports,VIP,43.0,5.0,1,13.4,5.0,3.84,0.49,0.0,2.0,0
ORD-02990,2024-12-27 17:07:14.017008504,East,Online,Electronics,Returning,51.0,184.39,2,9.6,368.79,134.48,64.36,5.0,4.0,0
ORD-01109,2023-02-09 19:19:03.571785893,North,Phone,Home & Garden,VIP,41.0,61.56,8,14.3,492.47,41.78,87.78,3.0,4.0,0
ORD-01804,2023-10-21 14:33:47.813906956,South,In-Store,Books,Returning,45.0,5.0,5,1.2,25.0,3.67,6.38,0.0,2.0,0
ORD-01975,2023-12-23 01:16:21.490745372,North,Online,Clothing,Returning,19.0,43.32,6,13.8,259.92,26.79,63.37,2.0,,0
ORD-02795,2024-10-17 12:03:57.718859432,North,Mobile App,Books,New,39.0,27.3,8,18.2,218.4,19.74,20.69,2.0,4.0,0
ORD-01410,2023-05-30 17:23:48.114057028,South,Mobile App,Electronics,New,18.0,234.74,6,,1408.47,143.62,328.93,2.0,4.0,1
ORD-02421,2024-06-02 22:11:13.536768384,South,In-Store,Clothing,Returning,39.0,45.31,1,13.6,45.31,31.42,7.73,0.0,3.0,0
ORD-01353,2023-05-09 21:49:36.888444222,North,Mobile App,Food & Beverage,Returning,18.0,46.8,7,0.7,327.61,28.72,124.36,5.0,2.0,1
ORD-02815,2024-10-24 19:21:13.236618312,West,In-Store,Electronics,Returning,45.0,147.12,2,14.6,294.24,98.13,54.9,0.0,3.0,1
ORD-01095,2023-02-04 16:36:58.709354677,South,Mobile App,Home & Garden,Returning,27.0,20.0,1,6.9,20.0,15.08,3.54,3.0,4.0,1
ORD-02078,2024-01-29 16:00:14.407203604,North,Online,Home & Garden,Returning,34.0,97.61,2,5.3,195.22,54.14,76.6,5.0,5.0,0
ORD-01419,2023-06-03 00:16:34.097048524,East,Online,Electronics,Returning,38.0,206.91,3,20.0,620.73,120.02,136.75,4.0,5.0,0
ORD-01019,2023-01-07 22:31:23.741870935,North,Mobile App,Electronics,New,45.0,119.38,2,7.1,238.77,81.08,59.72,2.0,4.0,0
ORD-01967,2023-12-20 03:09:27.283641820,North,In-Store,Sports,Returning,35.0,29.97,4,8.1,119.89,16.89,42.55,0.0,4.0,1
ORD-02042,2024-01-16 12:29:10.475237620,South,Online,Electronics,Returning,41.0,83.9,1,3.1,83.9,62.59,18.72,5.0,2.0,0
ORD-01905,2023-11-27 11:45:57.178589296,West,Online,Electronics,New,43.0,239.17,3,19.6,717.5,191.09,3.74,3.0,2.0,0
ORD-02746,2024-09-29 14:36:40.700350176,North,Mobile App,Sports,New,47.0,16.21,7,18.6,113.44,11.46,12.16,3.0,4.0,1
ORD-02667,2024-08-31 18:13:30.405202600,West,Online,Books,Returning,46.0,27.06,3,12.6,81.19,16.51,21.46,6.0,4.0,1
ORD-01500,2023-07-02 14:11:27.943971986,East,Mobile App, Home & Garden,New,39.0,5.0,1,6.1,5.0,3.82,0.88,3.0,3.0,0
ORD-01423,2023-06-04 11:20:01.200600300,South,In-Store,Sports,New,34.0,90.92,10,6.0,909.15,57.94,275.13,0.0,4.0,0
ORD-01463,2023-06-19 01:54:32.236118060,East,In-Store,Electronics,New,,153.09,3,17.1,459.27,121.21,17.11,1.0,2.0,0
ORD-02223,2024-03-22 14:50:21.910955480,West,Online,Clothing,New,18.0,25.23,1,0.8,25.23,16.21,8.83,2.0,4.0,0
ORD-01222,2023-03-23 01:41:34.247123562,North,Online,Books,New,68.0,26.96,2,2.1,53.92,20.18,12.41,6.0,3.0,0
ORD-02476,2024-06-23 00:13:41.210605304,West,Phone,Clothing,Returning,34.0,39.31,1,9.4,39.31,26.26,9.34,3.0,4.0,0
ORD-01725,2023-09-22 18:10:37.518759380,West,Online,Electronics,New,22.0,29.82,4,10.3,119.28,20.83,23.61,3.0,4.0,1
ORD-02051,2024-01-19 19:21:56.458229116,South,In-Store,Books,Returning,45.0,27.43,6,13.2,164.59,15.48,49.99,2.0,2.0,0
ORD-01701,2023-09-13 23:49:54.897448724,North,Phone,Electronics,Returning,22.0,101.3,7,7.0,709.11,75.93,128.13,6.0,4.0,0
ORD-01111,2023-02-10 12:50:47.123561781,North,Online,Home & Garden,Returning,24.0,76.6,4,8.2,306.41,43.59,106.99,5.0,4.0,0
ORD-02286,2024-04-14 14:59:43.791895952,North,Online,Food & Beverage,Returning,42.0,29.76,1,12.2,29.76,16.85,9.29,5.0,5.0,0
ORD-01899,2023-11-25 07:10:46.523261632,North,Online,Food & Beverage,Returning,55.0,25.78,2,11.3,51.56,14.32,17.08,1.0,4.0,1
ORD-01669,2023-09-02 07:22:18.069034516,North,Online,Sports,New,35.0,53.45,1,7.6,53.45,34.81,14.59,4.0,5.0,0
ORD-02128,2024-02-16 22:13:23.201600800,South,Phone,Clothing,New,27.0,45.99,6,14.6,275.96,27.51,70.66,4.0,4.0,1
ORD-01313,2023-04-25 07:15:05.852926464,West,Mobile App,Books,New,40.0,17.99,2,6.8,35.97,13.74,6.06,4.0,3.0,0
ORD-01287,2023-04-15 19:22:39.679839920,South,Online,Home & Garden,Returning,29.0,74.42,5,4.8,372.11,47.87,114.96,3.0,2.0,1
ORD-02446,2024-06-12 01:17:47.933966984,East,Mobile App,Clothing,Returning,30.0,63.25,2,18.7,126.49,35.8,31.26,2.0,4.0,0
ORD-02165,2024-03-01 10:30:18.909454728,West,In-Store,Food & Beverage,New,,20.59,3,13.6,61.78,12.81,14.92,0.0,2.0,0
ORD-01610,2023-08-11 18:16:23.291645824,North,Mobile App,Clothing,VIP,61.0,27.84,2,28.8,55.67,19.23,1.2,4.0,3.0,0
ORD-01972,2023-12-21 22:58:46.163081540,East,Mobile App,Home & Garden,New,,115.28,1,1.2,115.28,77.22,36.72,4.0,4.0,0
ORD-01474,2023-06-23 02:19:01.770885444,South,In-Store,SPORTS,Returning,49.0,81.16,2,10.0,162.33,61.14,23.83,0.0,4.0,0
ORD-02469,2024-06-20 10:52:38.779389696,East,Online,Clothing,New,48.0,39.89,1,0.2,39.89,28.14,11.69,5.0,5.0,0
ORD-02518,2024-07-08 08:19:55.797898952,North,Online,Electronics,Returning,51.0,167.92,4,7.2,671.68,127.81,112.08,4.0,2.0,0
ORD-01330,2023-05-01 12:14:46.043021510,South,Online,Clothing,New,57.0,35.17,4,10.1,140.66,25.39,24.94,3.0,,0
ORD-02912,2024-11-29 05:29:55.497748872,West,Online,Sports,Returning,70.0,39.8,1,13.7,39.8,26.4,7.97,2.0,3.0,0
ORD-01684,2023-09-07 18:50:14.707353676,West,Online,Sports,Returning,32.0,12.93,1,18.2,12.93,9.54,1.04,0.0,2.0,0
ORD-02656,2024-08-27 17:49:00.870435216,East,Online,Sports,Returning,37.0,57.74,2,9.0,115.48,32.3,40.48,0.0,5.0,0
ORD-01017,2023-01-07 04:59:40.190095047,South,Mobile App,Books,Returning,50.0,17.15,4,5.7,68.61,11.77,17.6,2.0,4.0,0
ORD-01746,2023-09-30 10:13:44.812406204,South,In-Store,Electronics,Returning,50.0,18.28,3,7.2,54.83,12.44,13.53,0.0,2.0,0
ORD-02104,2024-02-08 03:52:40.580290144,West,Online,Clothing,New,51.0,184.35,7,8.6,249.29,26.23,44.31,4.0,4.0,0
ORD-01363,2023-05-13 13:28:14.647323662,South,In-Store,Home & Garden,Returning,27.0,32.66,1,18.4,32.66,19.84,6.8,0.0,2.0,0
ORD-02871,2024-11-14 06:09:32.686343176,North,Online,Electronics,New,29.0,57.27,1,19.5,57.27,36.55,9.56,4.0,4.0,0
ORD-01976,2023-12-23 10:02:13.266633316,East,Mobile App,Electronics,Returning,18.0,113.39,3,7.3,340.18,88.47,49.99,2.0,4.0,0
ORD-01802,2023-10-20 21:02:04.262131068,East,Phone,Food & Beverage,New,18.0,32.6,5,19.5,162.99,24.34,9.49,7.0,2.0,0
ORD-02121,2024-02-14 08:52:20.770385192,West,Online,Food & Beverage,New,29.0,37.35,2,16.4,74.7,27.26,7.91,,5.0,1
ORD-02598,2024-08-06 13:28:57.868934472,North,Online,Sports,VIP,18.0,10.36,2,23.5,20.73,6.65,2.57,4.0,4.0,1
ORD-02899,2024-11-24 11:33:42.411205608,East,Mobile App,Home & Garden,VIP,44.0,108.29,5,25.4,541.45,70.23,52.84,2.0,4.0,0
ORD-01054,2023-01-20 17:16:35.897948974,East,Mobile App,Sports,VIP,18.0,119.37,2,26.0,238.75,86.5,3.57,2.0,4.0,0
ORD-01263,2023-04-07 01:01:57.058529265,South,In-Store,Clothing,VIP,30.0,62.68,2,17.2,125.36,49.45,4.92,2.0,4.0,0
ORD-01101,2023-02-06 21:12:09.364682341,East,In-Store,Clothing,Returning,46.0,57.61,2,5.5,115.21,42.24,24.35,2.0,3.0,0
ORD-01275,2023-04-11 10:12:18.369184592,South,In-Store,Home & Garden,Returning,,29.72,5,16.2,148.62,21.55,16.82,1.0,5.0,0
ORD-02905,2024-11-26 16:08:53.066533264,North,In-Store,Home & Garden,VIP,62.0,10.42,1,27.9,10.42,7.69,-0.18,0.0,4.0,0
ORD-01514,2023-07-07 16:53:32.806403202,North,In-Store,Home & Garden,Returning,40.0,5.0,3,10.7,15.0,3.39,3.23,1.0,4.0,1
ORD-01249,2023-04-01 22:19:52.196098049,West,Online,Food & Beverage,New,26.0,38.88,1,14.8,38.88,25.12,8.02,1.0,4.0,0
ORD-01837,2023-11-02 15:47:16.418209104,South,Online,Clothing,Returning,43.0,78.83,2,1.6,157.65,47.12,60.81,4.0,4.0,0
ORD-01928,2023-12-05 21:20:48.024012008,East,Mobile App,Sports,Returning,54.0,23.83,9,3.9,214.44,15.0,71.1,1.0,4.0,0
ORD-02863,2024-11-11 08:02:38.479239624,South,Online,Clothing,Returning,38.0,119.82,1,0.4,119.82,87.83,31.56,3.0,2.0,0
ORD-01848,2023-11-06 16:11:45.952976488,South,In-Store,Sports,Returning,42.0,75.6,6,0.8,453.58,46.66,169.97,0.0,4.0,0
ORD-01344,2023-05-06 14:56:50.905452726,South,Phone,Home & Garden,Returning,18.0,84.35,1,3.9,84.35,60.53,20.55,4.0,1.0,0
ORD-01643,2023-08-23 19:29:51.895947976,South,In-Store,Electronics,VIP,62.0,206.65,1,23.9,206.65,127.65,29.7,1.0,5.0,0
ORD-01360,2023-05-12 11:10:39.319659830,South,Online,Electronics,New,35.0,189.14,1,8.7,189.14,150.02,22.57,6.0,4.0,0
ORD-02545,2024-07-18 04:58:13.746873440,South,Online,Electronics,New,36.0,125.58,2,11.4,251.15,98.53,25.37,5.0,3.0,0
ORD-01454,2023-06-15 19:01:46.253126564,North,In-Store,Books,VIP,38.0,20.77,3,13.7,62.31,15.53,7.2,0.0,,0
ORD-01060,2023-01-22 21:51:46.553276638,South,Online, Clothing,Returning,18.0,32.19,1,19.7,32.19,19.01,6.85,4.0,4.0,0
ORD-01377,2023-05-18 16:10:19.509754878,North,Mobile App,Books,VIP,34.0,13.6,3,27.0,40.81,8.69,3.73,3.0,4.0,0
ORD-02008,2024-01-04 02:29:50.095047524,North,Mobile App,Electronics,New,40.0,83.98,2,5.3,167.96,65.73,27.65,4.0,2.0,0
ORD-02907,2024-11-27 09:40:36.618309152,South,Online,Sports,Returning,29.0,65.29,3,5.2,195.88,48.41,40.47,6.0,5.0,0
ORD-01210,2023-03-18 16:31:12.936468234,South,Mobile App,Electronics,Returning,34.0,59.07,4,1.2,236.29,39.88,73.84,4.0,4.0,0
ORD-01281,2023-04-13 14:47:29.024512256,South,Online,Sports,Returning,35.0,8.7,2,16.6,17.39,6.85,0.81,4.0,3.0,0
ORD-02513,2024-07-06 12:30:36.918459232,North,Mobile App,Sports,New,33.0,59.54,1,7.8,59.54,42.61,12.29,3.0,2.0,0
ORD-02178,2024-03-06 04:26:31.995998000,East,Mobile App,Home & Garden,New,22.0,57.11,1,4.2,57.11,37.37,17.33,2.0,5.0,0
ORD-02338,2024-05-03 14:44:36.138069032,North,In-Store,Food & Beverage,Returning,36.0,5.0,4,11.3,20.0,3.74,2.78,0.0,5.0,0
ORD-02485,2024-06-26 07:06:27.193596800,South,In-Store,Food & Beverage,Returning,22.0,17.35,2,6.7,34.69,13.84,4.69,0.0,2.0,0
ORD-02240,2024-03-28 19:50:02.101050528,West,In-Store,Food & Beverage,VIP,31.0,34.54,1,11.7,34.54,19.17,11.32,2.0,4.0,0
ORD-02925,2024-12-03 23:26:08.584292144,North,Online,Sports,New,42.0,120.57,4,3.2,482.29,83.16,134.38,6.0,5.0,0
ORD-01739,2023-09-27 20:52:42.381190596,South,Online,Home & Garden,VIP,29.0,50.51,6,29.2,303.08,30.02,34.54,3.0,5.0,0
