order_id,order_date,region,sales_channel,product_category,customer_segment,customer_age,unit_price,quantity,discount_pct,revenue,cost,profit,shipping_days,satisfaction_score,returned,price_outlier_flag,order_year,order_month,order_quarter,order_dayofweek,net_revenue,profit_margin,revenue_per_unit
ORD-01527,2023-07-12 10:49:45.892946474,North,Phone,Food & Beverage,VIP,45,19.77,5,21.6,98.85,11.03,22.38,4,5,0,0,2023,7,3,Wednesday,77.5,22.64,19.77
ORD-02994,2024-12-29 04:10:41.120560280,East,In-Store,Electronics,New,33,277.93,1,3.6,277.93,157.79,110.26,0,3,0,1,2024,12,4,Sunday,267.92,39.67,277.93
ORD-01311,2023-04-24 13:43:22.301150576,North,Mobile App,Food & Beverage,Returning,31,51.36,6,15.2,308.16,36.88,40.03,4,4,0,0,2023,4,2,Monday,261.32,12.99,51.36
ORD-01374,2023-05-17 13:52:44.182091046,North,Mobile App,Home & Garden,New,36,66.07,2,2.7,132.13,41.05,46.4,1,4,0,0,2023,5,2,Wednesday,128.56,35.12,66.06
ORD-01947,2023-12-12 19:52:11.765882944,West,In-Store,Sports,New,20,10.87,2,1.4,21.73,7.03,7.37,0,4,0,0,2023,12,4,Tuesday,21.43,33.92,10.86
ORD-02083,2024-01-31 11:49:33.286643324,West,In-Store,Electronics,Returning,45,145.13,2,11.1,290.26,95.95,66.29,0,4,0,0,2024,1,1,Wednesday,258.04,22.84,145.13
ORD-02837,2024-11-01 20:10:12.306153080,South,Online,Clothing,Returning,18,53.66,1,7.5,53.66,30.92,18.71,4,5,0,0,2024,11,4,Friday,49.64,34.87,53.66
ORD-02316,2024-04-25 13:55:37.068534272,South,In-Store,Clothing,New,24,12.18,6,6.5,73.05,9.64,10.5,0,4,0,0,2024,4,2,Thursday,68.3,14.37,12.18
ORD-02389,2024-05-22 05:43:36.708354176,South,Mobile App,Books,Returning,58,13.22,9,8.2,119.02,7.97,37.56,3,5,1,0,2024,5,2,Wednesday,109.26,31.56,13.22
ORD-01556,2023-07-23 00:59:47.393696848,North,In-Store,Sports,Returning,37,36.46,2,7.7,72.91,20.99,25.34,0,3,0,0,2023,7,3,Sunday,67.3,34.76,36.46
ORD-02298,2024-04-19 00:10:05.102551280,East,Online,Clothing,Returning,29,41.78,5,1.7,208.89,24.18,84.52,3,4,0,0,2024,4,2,Friday,205.34,40.46,41.78
ORD-01367,2023-05-15 00:31:41.750875438,West,In-Store,Clothing,New,28,62.57,2,15.8,125.13,47.4,10.55,0,4,0,0,2023,5,2,Monday,105.36,8.43,62.56
ORD-01863,2023-11-12 03:39:42.591295648,South,In-Store,Clothing,New,43,42.1,2,18.0,84.2,25.63,17.82,0,4,1,0,2023,11,4,Sunday,69.04,21.16,42.1
ORD-02668,2024-09-01 02:59:22.181090544,North,Online,Electronics,VIP,18,247.79,2,12.0,495.58,171.89,92.46,0,4,0,0,2024,9,3,Sunday,436.11,18.66,247.79
ORD-02070,2024-01-26 17:53:20.200100052,North,Mobile App,Home & Garden,Returning,49,51.23,2,2.6,102.46,30.52,38.77,3,5,0,0,2024,1,1,Friday,99.8,37.84,51.23
ORD-02377,2024-05-17 20:33:15.397698848,South,Online,Clothing,Returning,41,23.1,2,4.4,46.21,12.83,18.51,3,2,0,0,2024,5,2,Friday,44.18,40.06,23.1
ORD-01611,2023-08-12 03:02:15.067533768,East,Online,Electronics,Returning,37,213.07,6,5.5,1278.42,154.42,281.94,2,2,0,0,2023,8,3,Saturday,1208.11,22.05,213.07
ORD-02870,2024-11-13 21:23:40.910455232,West,Online,Electronics,VIP,36,141.0,3,28.5,423.0,90.78,29.95,5,3,0,0,2024,11,4,Wednesday,302.45,7.08,141.0
ORD-01946,2023-12-12 11:06:19.989995000,North,In-Store,Home & Garden,New,37,5.0,10,12.3,50.0,3.34,10.43,0,3,0,0,2023,12,4,Tuesday,43.85,20.86,5.0
ORD-02381,2024-05-19 07:36:42.501250624,South,In-Store,Home & Garden,New,31,118.98,2,2.9,237.96,78.17,74.75,0,4,0,0,2024,5,2,Sunday,231.06,31.41,118.98
ORD-02758,2024-10-03 23:47:02.011005504,North,In-Store,Clothing,VIP,44,47.63,1,19.0,47.63,36.4,2.19,0,3,1,0,2024,10,4,Thursday,38.58,4.6,47.63
ORD-01051,2023-01-19 14:59:00.570285142,East,In-Store,Sports,VIP,37,77.03,6,20.8,462.21,58.75,13.42,0,4,0,0,2023,1,1,Thursday,366.07,2.9,77.04
ORD-01036,2023-01-14 03:31:03.931965983,South,Online,Food & Beverage,Returning,36,26.67,1,9.4,26.67,19.65,4.52,5,3,0,0,2023,1,1,Saturday,24.16,16.95,26.67
ORD-02831,2024-10-30 15:35:01.650825416,East,Mobile App,Home & Garden,Returning,45,129.14,4,11.7,516.56,87.3,107.09,1,5,0,0,2024,10,4,Wednesday,456.12,20.73,129.14
ORD-02834,2024-10-31 17:52:36.978489248,West,In-Store,Books,New,22,10.73,4,7.2,42.93,5.94,16.09,0,5,0,0,2024,10,4,Thursday,39.84,37.48,10.73
ORD-02315,2024-04-25 05:09:45.292646328,East,Mobile App,Home & Garden,VIP,39,117.33,3,20.2,351.98,64.81,86.3,4,4,0,0,2024,4,2,Thursday,280.88,24.52,117.33
ORD-02336,2024-05-02 21:12:52.586293144,North,Phone,Clothing,New,37,80.89,5,11.8,404.45,50.4,104.87,1,3,0,0,2024,5,2,Thursday,356.72,25.93,80.89
ORD-01925,2023-12-04 19:03:12.696348176,North,Phone,Clothing,New,29,43.73,3,4.8,131.19,25.76,47.65,4,4,1,0,2023,12,4,Monday,124.89,36.32,43.73
ORD-02651,2024-08-25 21:59:41.990995496,South,Online,Sports,New,33,13.31,3,9.0,39.92,8.57,10.6,3,1,0,0,2024,8,3,Sunday,36.33,26.55,13.31
ORD-02719,2024-09-19 17:58:22.751375688,North,Online,Electronics,VIP,38,74.78,1,12.0,74.78,53.46,12.38,4,3,0,0,2024,9,3,Thursday,65.81,16.56,74.78
ORD-01754,2023-10-03 08:20:39.019509756,North,Phone,Books,New,43,15.84,1,18.7,15.84,10.21,2.66,3,4,0,0,2023,10,4,Tuesday,12.88,16.79,15.84
ORD-02435,2024-06-08 00:53:18.399199600,North,Online,Sports,VIP,39,70.6,5,21.5,352.98,38.99,81.98,6,3,0,0,2024,6,2,Saturday,277.09,23.23,70.6
ORD-02321,2024-04-27 09:44:55.947973984,North,Online,Clothing,Returning,40,26.7,5,15.5,133.52,17.05,27.61,5,2,0,0,2024,4,2,Saturday,112.82,20.68,26.7
ORD-01351,2023-05-09 04:17:53.336668334,West,Phone,Home & Garden,Returning,18,76.82,2,18.6,153.64,50.56,23.91,2,5,0,0,2023,5,2,Tuesday,125.06,15.56,76.82
ORD-01970,2023-12-21 05:27:02.611305652,East,Online,Home & Garden,New,27,96.67,1,8.2,96.67,64.77,24.02,3,5,0,0,2023,12,4,Thursday,88.74,24.85,96.67
ORD-02632,2024-08-18 23:28:18.249124560,East,In-Store,Electronics,New,51,104.82,2,5.1,209.65,65.93,67.2,0,3,0,0,2024,8,3,Sunday,198.96,32.05,104.82
ORD-01217,2023-03-21 05:52:15.367683842,East,Online,Home & Garden,Returning,36,76.88,2,8.5,153.75,59.75,21.1,4,5,0,0,2023,3,1,Tuesday,140.68,13.72,76.88
ORD-02910,2024-11-28 11:58:11.945972984,South,Online,Clothing,VIP,18,25.32,2,24.4,50.65,16.27,5.76,3,3,1,0,2024,11,4,Thursday,38.29,11.37,25.32
ORD-02233,2024-03-26 06:28:59.669834920,North,Online,Clothing,Returning,25,18.11,2,0.3,36.21,10.7,14.7,3,4,0,0,2024,3,1,Tuesday,36.1,40.6,18.1
ORD-01146,2023-02-23 07:35:59.279639820,East,In-Store,Electronics,Returning,62,5.0,1,2.2,5.0,4.0,0.89,1,4,0,0,2023,2,1,Thursday,4.89,17.8,5.0
ORD-01284,2023-04-14 17:05:04.352176088,East,Online,Home & Garden,New,18,115.09,3,5.1,345.27,82.92,78.93,4,4,0,0,2023,4,2,Friday,327.66,22.86,115.09
ORD-01810,2023-10-23 19:08:58.469234616,West,Online,Electronics,Returning,43,225.13,2,0.7,450.25,124.23,198.81,5,4,0,0,2023,10,4,Monday,447.1,44.16,225.12
ORD-01915,2023-12-01 03:24:34.937468736,South,Mobile App,Food & Beverage,New,45,43.66,2,3.2,87.32,31.59,21.4,6,4,0,0,2023,12,4,Friday,84.53,24.51,43.66
ORD-02094,2024-02-04 12:14:02.821410708,North,Online,Electronics,Returning,58,231.09,3,8.6,693.28,129.0,246.91,4,5,0,0,2024,2,1,Sunday,633.66,35.61,231.09
ORD-01912,2023-11-30 01:06:59.609804904,East,Mobile App,Home & Garden,New,18,65.49,6,11.6,392.94,43.2,78.65,3,4,1,0,2023,11,4,Thursday,347.36,20.02,65.49
ORD-01977,2023-12-23 18:48:05.042521260,North,Online,Electronics,VIP,21,181.6,2,11.1,363.19,103.36,116.08,3,4,0,0,2023,12,4,Saturday,322.88,31.96,181.6
ORD-01663,2023-08-31 02:47:07.413706852,North,Mobile App,Books,Returning,18,22.3,3,11.0,66.9,13.36,19.42,3,4,0,0,2023,8,3,Thursday,59.54,29.03,22.3
ORD-02317,2024-04-25 22:41:28.844422208,East,Online,Food & Beverage,Returning,18,29.73,3,7.3,89.18,18.89,26.0,5,5,0,0,2024,4,2,Thursday,82.67,29.15,29.73
ORD-01204,2023-03-16 11:56:02.281140570,East,Mobile App,Electronics,New,24,221.49,2,19.4,442.97,153.83,49.44,3,5,1,0,2023,3,1,Thursday,357.03,11.16,221.48
ORD-02818,2024-10-25 21:38:48.564282144,East,Mobile App,Food & Beverage,VIP,44,38.68,2,29.7,77.37,26.16,2.04,3,5,0,0,2024,10,4,Friday,54.39,2.64,38.68
ORD-01779,2023-10-12 11:27:13.416708356,East,Online,Electronics,New,48,219.48,1,1.5,219.48,123.99,92.15,5,4,0,0,2023,10,4,Thursday,216.19,41.99,219.48
ORD-02153,2024-02-26 01:19:57.598799400,East,In-Store,Sports,VIP,38,23.5,1,16.3,23.5,14.57,5.09,2,5,0,0,2024,2,1,Monday,19.67,21.66,23.5
ORD-02327,2024-04-29 14:20:06.603301648,East,In-Store,Electronics,Returning,56,151.6,4,18.1,606.39,100.94,92.99,0,4,0,0,2024,4,2,Monday,496.63,15.34,151.6
ORD-02450,2024-06-13 12:21:15.037518760,South,In-Store,Clothing,Returning,18,65.25,2,9.3,130.5,44.69,28.93,0,4,0,0,2024,6,2,Thursday,118.36,22.17,65.25
ORD-02113,2024-02-11 10:45:26.563281640,South,Online,Sports,New,36,5.0,2,15.1,10.0,3.78,0.94,2,3,0,0,2024,2,1,Sunday,8.49,9.4,5.0
ORD-02749,2024-09-30 16:54:16.028014008,North,Mobile App,Sports,Returning,48,19.68,2,3.4,39.36,14.13,9.75,3,3,0,0,2024,9,3,Monday,38.02,24.77,19.68
ORD-02739,2024-09-27 01:15:38.269134568,South,In-Store,Home & Garden,New,50,58.59,2,15.6,117.17,43.76,11.32,0,3,1,0,2024,9,3,Friday,98.89,9.66,58.58
ORD-01666,2023-09-01 05:04:42.741370684,North,Online,Electronics,New,18,115.33,1,5.7,115.33,73.59,35.19,4,4,0,0,2023,9,3,Friday,108.76,30.51,115.33
ORD-02376,2024-05-17 11:47:23.621810904,South,Mobile App,Home & Garden,Returning,31,40.45,3,5.3,121.36,31.38,20.78,2,3,0,0,2024,5,2,Friday,114.93,17.12,40.45
ORD-01728,2023-09-23 20:28:12.846423212,North,Online,Sports,VIP,70,14.08,2,14.2,28.15,9.73,4.68,3,3,0,0,2023,9,3,Saturday,24.15,16.63,14.08
ORD-01838,2023-11-03 00:33:08.194097048,East,Mobile App,Electronics,New,55,5.0,1,16.9,5.0,3.74,0.41,2,4,0,0,2023,11,4,Friday,4.15,8.2,5.0
ORD-02543,2024-07-17 11:26:30.195097552,North,Online,Books,VIP,57,29.72,2,14.2,59.44,23.04,4.91,0,4,0,0,2024,7,3,Wednesday,51.0,8.26,29.72
ORD-01141,2023-02-21 11:46:40.400200100,North,In-Store,Electronics,Returning,41,192.14,1,11.1,192.14,148.95,21.94,2,5,0,0,2023,2,1,Tuesday,170.81,11.42,192.14
ORD-01571,2023-07-28 12:27:44.032016008,East,Phone,Sports,New,54,41.34,5,11.2,206.72,25.13,57.96,4,4,0,0,2023,7,3,Friday,183.57,28.04,41.34
ORD-02932,2024-12-06 12:47:11.015507752,East,In-Store,Electronics,Returning,41,204.49,2,4.9,408.98,136.43,116.01,1,4,0,0,2024,12,4,Friday,388.94,28.37,204.49
ORD-02866,2024-11-12 10:20:13.806903456,North,In-Store,Sports,New,18,32.4,3,11.6,97.21,19.64,26.31,0,3,0,0,2024,11,4,Tuesday,85.93,27.07,32.4
ORD-01945,2023-12-12 02:20:28.214107056,North,Online,Food & Beverage,Returning,44,25.18,1,15.5,25.18,15.9,5.37,3,5,0,0,2023,12,4,Tuesday,21.28,21.33,25.18
ORD-02297,2024-04-18 15:24:13.326663336,North,Online,Home & Garden,Returning,46,73.92,4,11.5,295.66,48.61,67.23,2,4,0,0,2024,4,2,Thursday,261.66,22.74,73.92
ORD-01540,2023-07-17 04:45:58.979489746,West,Mobile App,Electronics,New,64,269.69,1,0.6,269.69,185.15,82.97,3,2,0,1,2023,7,3,Monday,268.07,30.76,269.69
ORD-01358,2023-05-11 17:38:55.767883942,West,In-Store,Home & Garden,VIP,28,94.16,2,12.3,188.32,64.49,36.23,0,5,0,0,2023,5,2,Thursday,165.16,19.24,94.16
ORD-02167,2024-03-02 04:02:02.461230616,South,Online,Electronics,Returning,45,169.71,7,1.7,1187.95,108.61,407.95,1,4,0,0,2024,3,1,Saturday,1167.75,34.34,169.71
ORD-01895,2023-11-23 20:07:19.419709856,North,Mobile App,Electronics,VIP,40,111.65,1,14.4,111.65,66.4,29.17,5,4,0,0,2023,11,4,Thursday,95.57,26.13,111.65
ORD-02396,2024-05-24 19:04:39.139569784,South,Mobile App,Electronics,New,45,155.59,1,4.8,155.59,107.39,40.79,2,4,0,0,2024,5,2,Friday,148.12,26.22,155.59
ORD-02098,2024-02-05 23:17:29.924962480,East,Online,Clothing,New,18,29.25,1,9.3,29.25,19.63,6.91,3,3,0,0,2024,2,1,Monday,26.53,23.62,29.25
ORD-02930,2024-12-05 19:15:27.463731864,East,Phone,Electronics,VIP,51,5.0,1,11.6,5.0,3.03,1.27,7,3,0,0,2024,12,4,Thursday,4.42,25.4,5.0
ORD-02774,2024-10-09 20:00:50.425212608,East,Mobile App,Electronics,New,20,113.38,7,8.3,793.69,80.39,164.98,1,5,1,0,2024,10,4,Wednesday,727.81,20.79,113.38
ORD-02488,2024-06-27 09:24:02.521260632,South,Online,Home & Garden,Returning,32,68.99,1,4.2,68.99,41.53,24.59,3,4,0,0,2024,6,2,Thursday,66.09,35.64,68.99
ORD-01983,2023-12-25 23:23:15.697848924,North,Mobile App,Books,VIP,30,9.55,2,21.9,19.1,7.29,0.35,4,4,1,0,2023,12,4,Monday,14.92,1.83,9.55
ORD-01885,2023-11-20 04:28:41.660830416,North,Phone,Books,VIP,56,34.97,2,14.3,69.95,22.29,15.37,4,2,0,0,2023,11,4,Monday,59.95,21.97,34.98
ORD-01470,2023-06-21 15:15:34.667333668,North,Online,Food & Beverage,Returning,28,5.0,7,3.6,35.0,3.42,9.81,1,3,0,0,2023,6,2,Wednesday,33.74,28.03,5.0
ORD-01179,2023-03-07 08:49:27.883941971,North,In-Store,Clothing,New,23,5.0,3,10.1,15.0,2.85,4.95,0,4,0,0,2023,3,1,Tuesday,13.48,33.0,5.0
ORD-02152,2024-02-25 16:34:05.822911456,East,Mobile App,Food & Beverage,VIP,64,12.33,2,19.1,24.66,8.71,2.53,2,1,0,0,2024,2,1,Sunday,19.95,10.26,12.33
ORD-01450,2023-06-14 07:58:19.149574788,East,Online,Clothing,VIP,35,38.39,7,11.2,268.7,23.46,74.28,2,4,0,0,2023,6,2,Wednesday,238.61,27.64,38.39
ORD-02799,2024-10-18 23:07:24.822411208,North,In-Store,Electronics,New,40,65.68,4,4.7,262.73,41.17,85.73,0,3,0,0,2024,10,4,Friday,250.38,32.63,65.68
ORD-02090,2024-02-03 01:10:35.717858932,West,In-Store,Electronics,New,43,15.38,2,10.9,30.76,10.08,7.23,2,4,0,0,2024,2,1,Saturday,27.41,23.5,15.38
ORD-01341,2023-05-05 12:39:15.577788894,South,Online,Electronics,Returning,33,66.45,4,8.3,265.78,41.48,77.82,3,5,0,0,2023,5,2,Friday,243.72,29.28,66.44
ORD-02993,2024-12-28 19:24:49.344672336,North,Online,Home & Garden,New,56,100.96,3,2.2,302.89,64.18,103.58,5,4,0,0,2024,12,4,Saturday,296.23,34.2,100.96
ORD-02922,2024-12-02 21:08:33.256628312,East,Mobile App,Electronics,New,32,193.68,3,18.1,581.05,115.83,128.18,3,4,0,0,2024,12,4,Monday,475.88,22.06,193.68
ORD-02633,2024-08-19 08:14:10.025012504,East,Online,Electronics,VIP,36,187.97,1,10.3,187.97,140.03,28.56,0,4,0,0,2024,8,3,Monday,168.61,15.19,187.97
ORD-01438,2023-06-09 22:47:57.838919460,East,In-Store,Food & Beverage,New,36,5.0,6,7.7,30.0,3.78,4.99,0,4,0,0,2023,6,2,Friday,27.69,16.63,5.0
ORD-01857,2023-11-09 23:04:31.935967984,South,Online,Food & Beverage,New,18,20.16,3,16.9,60.49,13.62,9.44,2,4,0,0,2023,11,4,Thursday,50.27,15.61,20.16
ORD-01788,2023-10-15 18:19:59.399699852,South,Phone,Home & Garden,VIP,18,48.31,7,20.0,338.17,32.72,41.47,6,4,0,0,2023,10,4,Sunday,270.54,12.26,48.31
ORD-01649,2023-08-26 00:05:02.551275640,South,In-Store,Electronics,VIP,18,213.69,3,24.7,641.08,155.99,14.87,0,4,0,0,2023,8,3,Saturday,482.73,2.32,213.69
ORD-01071,2023-01-26 22:16:16.088044022,North,In-Store,Sports,New,29,93.23,3,19.8,279.7,65.89,26.69,0,1,0,0,2023,1,1,Thursday,224.32,9.54,93.23
ORD-01241,2023-03-30 00:12:57.988994497,West,Online,Clothing,New,18,40.56,2,19.6,81.13,24.75,15.7,2,4,1,0,2023,3,1,Thursday,65.23,19.35,40.56
ORD-01755,2023-10-03 17:06:30.795397700,East,Online,Books,Returning,40,17.78,1,17.0,17.78,11.38,3.38,4,5,0,0,2023,10,4,Tuesday,14.76,19.01,17.78
ORD-01325,2023-04-29 16:25:27.163581792,East,Phone,Food & Beverage,New,48,42.47,2,14.6,84.93,23.54,25.46,3,2,0,0,2023,4,2,Saturday,72.53,29.98,42.46
ORD-02902,2024-11-25 13:51:17.738869432,East,Phone,Electronics,New,30,88.12,1,8.9,88.12,56.73,23.57,6,2,0,0,2024,11,4,Monday,80.28,26.75,88.12
ORD-02049,2024-01-19 01:50:12.906453228,North,Online,Home & Garden,Returning,24,69.43,1,11.5,69.43,51.85,9.58,4,3,0,0,2024,1,1,Friday,61.45,13.8,69.43
ORD-02594,2024-08-05 02:25:30.765382696,East,In-Store,Clothing,New,18,78.26,2,16.6,156.52,60.1,10.33,0,4,1,0,2024,8,3,Monday,130.54,6.6,78.26
ORD-01299,2023-04-20 04:33:00.990495248,North,Online,Home & Garden,New,63,67.05,2,2.6,134.09,38.2,54.15,3,4,0,0,2023,4,2,Thursday,130.6,40.38,67.04
ORD-01200,2023-03-15 00:52:35.177588795,East,Phone,Books,Returning,61,21.51,2,11.6,43.02,12.0,14.02,5,2,0,0,2023,3,1,Wednesday,38.03,32.59,21.51
ORD-01578,2023-07-31 01:48:46.463231616,South,Online,Food & Beverage,Returning,36,27.24,4,17.3,108.98,15.51,28.07,2,4,0,0,2023,7,3,Monday,90.13,25.76,27.24
ORD-02478,2024-06-23 17:45:24.762381192,East,In-Store,Sports,VIP,47,43.42,2,25.8,86.83,33.39,-2.36,1,4,0,0,2024,6,2,Sunday,64.43,-2.72,43.42
ORD-02126,2024-02-16 04:41:39.649824912,North,Mobile App,Home & Garden,New,46,72.08,1,15.5,72.08,49.88,11.04,5,4,0,0,2024,2,1,Friday,60.91,15.32,72.08
ORD-01278,2023-04-12 12:29:53.696848424,East,In-Store,Electronics,VIP,56,96.97,9,26.3,872.71,74.73,-29.73,0,3,0,0,2023,4,2,Wednesday,643.19,-3.41,96.97
ORD-01259,2023-04-05 13:58:29.954977489,North,In-Store,Clothing,New,53,78.65,1,15.5,78.65,54.83,11.63,0,4,0,0,2023,4,2,Wednesday,66.46,14.79,78.65
ORD-01507,2023-07-05 03:32:30.375187594,West,In-Store,Electronics,VIP,54,15.61,4,12.0,62.46,11.9,7.38,1,4,0,0,2023,7,3,Wednesday,54.96,11.82,15.62
ORD-02244,2024-03-30 06:53:29.204602304,East,Mobile App,Sports,New,30,55.36,1,7.4,55.36,40.25,11.0,5,5,1,0,2024,3,1,Saturday,51.26,19.87,55.36
ORD-01623,2023-08-16 12:12:36.378189096,South,Phone,Sports,Returning,37,15.35,5,2.3,76.77,9.01,29.97,6,5,0,0,2023,8,3,Wednesday,75.0,39.04,15.35
ORD-01586,2023-08-02 23:55:40.670335168,North,Online,Clothing,Returning,29,29.17,1,18.1,29.17,19.16,4.74,6,4,0,0,2023,8,3,Wednesday,23.89,16.25,29.17
ORD-02124,2024-02-15 11:09:56.098049024,East,Mobile App,Food & Beverage,Returning,25,21.08,2,0.5,42.16,13.19,15.57,4,3,0,0,2024,2,1,Thursday,41.95,36.93,21.08
ORD-01943,2023-12-11 08:48:44.662331168,West,Mobile App,Clothing,New,48,29.27,5,16.7,146.37,18.79,27.95,5,4,0,0,2023,12,4,Monday,121.93,19.1,29.27
ORD-01116,2023-02-12 08:40:06.003001501,West,In-Store,Food & Beverage,Returning,45,30.9,2,15.2,61.79,23.52,5.38,0,4,0,0,2023,2,1,Sunday,52.4,8.71,30.9
ORD-02676,2024-09-04 01:06:16.388194096,North,Online,Home & Garden,Returning,18,67.99,1,4.5,67.99,54.23,10.69,2,4,0,0,2024,9,3,Wednesday,64.93,15.72,67.99
ORD-02810,2024-10-22 23:31:54.357178592,East,Mobile App,Electronics,New,40,5.0,1,6.9,5.0,3.71,0.95,1,5,0,0,2024,10,4,Tuesday,4.66,19.0,5.0
ORD-01004,2023-01-02 11:03:27.103551775,North,Online,Electronics,New,46,55.16,4,10.5,220.63,40.68,34.8,1,2,1,0,2023,1,1,Monday,197.46,15.77,55.16
ORD-01672,2023-09-03 09:39:53.396698348,North,Mobile App,Sports,New,55,95.48,2,4.0,190.95,54.85,73.53,4,4,0,0,2023,9,3,Sunday,183.31,38.51,95.48
ORD-01046,2023-01-17 19:09:41.690845422,South,Online,Clothing,New,28,15.76,1,10.6,15.76,12.2,1.88,2,3,0,0,2023,1,1,Tuesday,14.09,11.93,15.76
ORD-02189,2024-03-10 04:51:01.530765384,East,Mobile App,Clothing,Returning,59,25.64,2,17.6,51.29,16.36,9.53,0,3,0,0,2024,3,1,Sunday,42.26,18.58,25.64
ORD-02954,2024-12-14 13:36:10.085042520,West,Online,Electronics,VIP,18,209.74,5,11.6,1048.68,136.16,246.11,6,5,0,0,2024,12,4,Saturday,927.03,23.47,209.74
ORD-01933,2023-12-07 17:10:06.903451728,South,In-Store,Clothing,New,39,77.16,5,11.0,385.8,49.93,93.89,0,2,0,0,2023,12,4,Thursday,343.36,24.34,77.16
ORD-02266,2024-04-07 07:42:28.274137072,South,In-Store,Clothing,New,39,74.41,10,4.0,744.13,48.22,232.17,0,4,0,0,2024,4,2,Sunday,714.36,31.2,74.41
ORD-02736,2024-09-25 22:58:02.941470736,South,Mobile App,Home & Garden,VIP,42,62.07,4,19.5,248.27,35.38,58.41,1,4,0,0,2024,9,3,Wednesday,199.86,23.53,62.07
ORD-02464,2024-06-18 15:03:19.899949976,West,Online,Clothing,Returning,30,109.97,1,12.2,109.97,68.63,27.96,5,4,0,0,2024,6,2,Tuesday,96.55,25.43,109.97
ORD-02614,2024-08-12 09:42:46.283141568,South,Online,Clothing,New,60,38.13,3,9.0,114.4,24.23,31.37,3,5,0,0,2024,8,3,Monday,104.1,27.42,38.13
ORD-01768,2023-10-08 11:02:43.881940972,South,In-Store,Sports,VIP,47,91.17,1,16.5,91.17,62.93,13.22,2,5,0,0,2023,10,4,Sunday,76.13,14.5,91.17
ORD-01716,2023-09-19 11:17:51.535767884,West,In-Store,Home & Garden,New,25,110.17,1,9.5,110.17,69.2,30.53,0,4,0,0,2023,9,3,Tuesday,99.7,27.71,110.17
ORD-02085,2024-02-01 05:21:16.838419212,South,Mobile App,Home & Garden,New,32,76.0,1,14.7,76.0,48.67,16.15,3,2,0,0,2024,2,1,Thursday,64.83,21.25,76.0
ORD-02228,2024-03-24 10:39:40.790395200,West,Online,Electronics,VIP,34,220.87,2,13.9,441.74,127.98,124.57,4,5,0,0,2024,3,1,Sunday,380.34,28.2,220.87
ORD-01194,2023-03-12 20:17:24.522261131,South,Online,Home & Garden,Returning,50,99.9,3,12.3,299.71,62.79,74.56,2,5,0,0,2023,3,1,Sunday,262.85,24.88,99.9
ORD-02592,2024-08-04 08:53:47.213606808,North,In-Store,Electronics,Returning,53,5.0,4,5.9,20.0,3.66,4.19,0,2,0,0,2024,8,3,Sunday,18.82,20.95,5.0
ORD-01797,2023-10-19 01:12:45.382691348,East,In-Store,Books,New,23,6.74,1,17.9,6.74,3.76,1.78,0,1,0,0,2023,10,4,Thursday,5.53,26.41,6.74
ORD-02766,2024-10-06 21:53:56.218109056,East,In-Store,Clothing,New,52,45.86,9,16.3,412.73,29.49,80.24,0,4,0,0,2024,10,4,Sunday,345.46,19.44,45.86
ORD-01350,2023-05-08 19:32:01.560780390,South,In-Store,Books,New,38,12.0,2,0.5,24.01,6.88,10.15,0,3,0,0,2023,5,2,Monday,23.89,42.27,12.0
ORD-02227,2024-03-24 01:53:49.014507256,North,Online,Books,New,37,5.0,1,7.7,5.0,3.27,1.35,3,4,0,0,2024,3,1,Sunday,4.62,27.0,5.0
ORD-02793,2024-10-16 18:32:14.167083544,East,Mobile App,Food & Beverage,Returning,18,56.64,9,11.9,509.76,33.42,148.36,4,5,1,0,2024,10,4,Wednesday,449.1,29.1,56.64
ORD-02798,2024-10-18 14:21:33.046523264,North,Online,Food & Beverage,New,34,5.0,1,18.1,5.0,3.07,1.02,5,3,0,0,2024,10,4,Friday,4.1,20.4,5.0
ORD-02909,2024-11-28 03:12:20.170085040,North,Online,Electronics,Returning,42,171.32,8,13.2,1370.59,94.64,432.2,2,4,1,0,2024,11,4,Thursday,1189.67,31.53,171.32
ORD-02252,2024-04-02 05:00:23.411705856,North,In-Store,Sports,New,65,80.66,5,0.7,403.28,51.51,143.06,0,4,0,0,2024,4,2,Tuesday,400.46,35.47,80.66
ORD-01479,2023-06-24 22:08:20.650325162,South,Mobile App,Home & Garden,New,28,65.31,7,4.4,457.15,50.05,86.72,2,4,0,0,2023,6,2,Saturday,437.04,18.97,65.31
ORD-01328,2023-04-30 18:43:02.491245624,South,In-Store,Electronics,Returning,85,5.0,1,9.4,5.0,3.63,0.9,0,4,0,0,2023,4,2,Sunday,4.53,18.0,5.0
ORD-01412,2023-05-31 10:55:31.665832916,West,In-Store,Sports,VIP,43,5.0,1,13.4,5.0,3.84,0.49,0,2,0,0,2023,5,2,Wednesday,4.33,9.8,5.0
ORD-02990,2024-12-27 17:07:14.017008504,East,Online,Electronics,Returning,51,184.39,2,9.6,368.79,134.48,64.36,5,4,0,0,2024,12,4,Friday,333.39,17.45,184.4
ORD-01109,2023-02-09 19:19:03.571785893,North,Phone,Home & Garden,VIP,41,61.56,8,14.3,492.47,41.78,87.78,3,4,0,0,2023,2,1,Thursday,422.05,17.82,61.56
ORD-01804,2023-10-21 14:33:47.813906956,South,In-Store,Books,Returning,45,5.0,5,1.2,25.0,3.67,6.38,0,2,0,0,2023,10,4,Saturday,24.7,25.52,5.0
